Cod,Freq,Mag
2,2070,-0.285
2,2080,1.4698
2,2090,0.0432
2,2100,-1.8305
2,2110,-0.5373
2,2120,1.8244
2,2130,-0.3016
2,2140,-0.8177
2,2150,0.106
2,2160,0.2754
2,2170,-2.1915
2,2180,-1.8385
2,2190,0.6979
2,2200,0.5189
2,2210,-0.6144
2,2220,-0.4798
2,2230,0.0398
2,2240,-1.7341
2,2250,-3.5817
2,2260,-2.0469
2,2270,-0.1347
2,2280,0.2616
2,2290,-0.9044
2,2300,-0.8998
2,2310,-2.009
2,2320,-3.7981
2,2330,-3.5047
2,2340,-1.9351
2,2350,-0.3917
2,2360,-1.0284
2,2370,-1.2234
2,2380,-1.4278
2,2390,-2.75
2,2400,-4.1918
2,2410,-3.3672
2,2420,-1.0465
2,2430,-0.4154
2,2440,-0.5171
2,2450,-0.276
2,2460,-2.5813
2,2470,-3.8779
2,2480,-4.1631
2,2490,-1.9608
2,2500,-0.2743
2,2510,-0.8391
2,2520,-0.127
2,2530,-1.8964
2,2540,-2.8644
2,2550,-4.3153
2,2560,-2.774
2,2570,-1.9173
2,2580,-1.2357
2,2590,-0.6433
2,2600,-1.1298
2,2610,-1.6555
2,2620,-3.2787
2,2630,-3.2904
2,2640,-2.1818
2,2650,-0.6546
2,2660,-1.3909
2,2670,-1.0724
2,2680,-0.7553
2,2690,-2.9417
2,2700,-3.1822
2,2710,-1.5986
2,2720,-2.1796
2,2730,-1.0643
2,2740,-1.5214
2,2750,-0.802
2,2760,-1.5184
2,2770,-2.6353
2,2780,-1.591
2,2790,-2.1635
2,2800,-1.9008
2,2810,-2.1026
2,2820,-1.2892
2,2830,-2.3617
2,2840,-2.7134
2,2850,-2.2996
2,2860,-2.3285
2,2870,-1.9185
2,2880,-1.6628
2,2890,-1.8745
2,2900,-1.0547
2,2910,-1.5364
2,2920,-1.7313
2,2930,-1.7863
2,2940,-2.7778
2,2950,-3.4546
2,2960,-2.6486
2,2970,-2.832
2,2980,-2.5062
2,2990,-4.1685
2,3000,-4.9594
2,3010,-6.8756
2,3020,-8.3076
2,3030,-7.3429
2,3040,-5.3866
2,3050,-4.9163
2,3060,-6.5152
2,3070,-5.651
2,3080,-3.2397
2,3090,-4.9622
2,3100,-4.9952
2,3110,-5.5623
2,3120,-3.1681
2,3130,-3.4603
2,3140,-2.61
2,3150,-2.9755
2,3160,-3.483
2,3170,-3.5558
2,3180,-3.2477
2,3190,-2.6054
2,3200,-3.2762
2,3210,-3.5541
2,3220,-3.1595
2,3230,-7.2204
2,3240,-6.186
2,3250,-4.8251
2,3260,-2.7652
2,3270,-3.8691
2,3280,-3.8788
2,3290,-4.1292
2,3300,-4.3151
2,3310,-4.3719
2,3320,-4.9345
2,3330,-3.4699
2,3340,-3.4892
2,3350,-4.1676
2,3360,-4.4448
2,3370,-5.9646
2,3380,-6.7424
2,3390,-6.7417
2,3400,-5.5865
2,3410,-5.1723
2,3420,-6.4585
2,3430,-8.2118
2,3440,-9.5089
2,3450,-11.0647
2,3460,-10.4673
2,3470,-12.0004
2,3480,-10.7249
2,3490,-10.0262
2,3500,-8.945
2,3510,-6.0581
2,3520,-6.1022
2,3530,-6.6885
2,3540,-7.2761
2,3550,-8.2702
2,3560,-7.1844
2,3570,-7.0098
2,3580,-6.152
2,3590,-5.8901
2,3600,-6.8586
2,3610,-7.3419
2,3620,-7.1348
2,3630,-6.698
2,3640,-6.8157
2,3650,-5.4376
2,3660,-4.7501
2,3670,-6.4208
2,3680,-8.0724
2,3690,-7.4521
2,3700,-6.2542
2,3710,-7.1707
2,3720,-7.2269
2,3730,-5.4338
2,3740,-5.9485
2,3750,-7.3021
2,3760,-7.7428
2,3770,-6.7448
2,3780,-7.0796
2,3790,-7.1618
2,3800,-5.9997
2,3810,-7.6131
2,3820,-8.375
2,3830,-9.1728
2,3840,-9.2671
2,3850,-9.541
2,3860,-11.5556
2,3870,-11.3245
2,3880,-12.1342
2,3890,-11.1903
2,3900,-10.7169
2,3910,-8.4031
2,3920,-7.9268
2,3930,-8.3518
2,3940,-10.0837
2,3950,-8.6428
2,3960,-7.3132
2,3970,-7.3924
2,3980,-7.8047
2,3990,-8.0661
2,4000,-8.0818
2,4010,-1.6849
2,4020,-1.1916
2,4030,-1.8809
2,4040,-1.0746
2,4050,-1.9679
2,4060,-0.8263
2,4070,-1.2783
2,4080,-2.1972
2,4090,-1.4267
2,4100,-1.2534
2,4110,-1.6396
2,4120,-1.8054
2,4130,-1.8641
2,4140,-1.4156
2,4150,-2.6065
2,4160,-2.8426
2,4170,-4.2076
2,4180,-3.1444
2,4190,-3.1938
2,4200,-3.3626
2,4210,-4.1289
2,4220,-5.9705
2,4230,-7.5297
2,4240,-5.1879
2,4250,-5.3302
2,4260,-4.4975
2,4270,-3.6821
2,4280,-2.218
2,4290,-3.2787
2,4300,-3.735
2,4310,-2.5779
2,4320,-2.9639
2,4330,-3.5387
2,4340,-2.6741
2,4350,-3.2127
2,4360,-2.317
2,4370,-2.9238
2,4380,-3.118
2,4390,-4.2989
2,4400,-4.0768
2,4410,-3.9599
2,4420,-3.6189
2,4430,-2.4758
2,4440,-3.871
2,4450,-3.1779
2,4460,-4.6883
2,4470,-3.9486
2,4480,-4.9208
2,4490,-3.858
2,4500,-4.0669
2,4510,-4.5693
2,4520,-4.7708
2,4530,-4.1914
2,4540,-5.8286
2,4550,-6.8983
2,4560,-6.3326
2,4570,-5.528
2,4580,-6.6404
2,4590,-6.8471
2,4600,-9.8211
2,4610,-11.1644
2,4620,-11.5225
2,4630,-7.6381
2,4640,-6.1585
2,4650,-6.0163
2,4660,-6.403
2,4670,-6.7276
2,4680,-6.0293
2,4690,-5.7162
2,4700,-5.5434
2,4710,-6.4013
2,4720,-5.374
2,4730,-5.5406
2,4740,-7.0758
2,4750,-7.2035
2,4760,-5.7175
2,4770,-5.4246
2,4780,-6.3092
2,4790,-6.9321
2,4800,-6.51
2,4810,-5.8792
2,4820,-8.0482
2,4830,-10.0265
2,4840,-9.3547
2,4850,-7.7419
2,4860,-6.2971
2,4870,-6.8434
2,4880,-9.5859
2,4890,-13.4686
2,4900,-10.2333
2,4910,-11.997
2,4920,-10.6855
2,4930,-10.4435
2,4940,-11.201
2,4950,-12.6474
2,4960,-14.9254
2,4970,-11.9504
2,4980,-11.6423
2,4990,-8.0319
2,5000,-8.1783
2,5010,-8.6375
2,5020,-8.0861
2,5030,-7.1215
2,5040,-8.4721
2,5050,-6.927
2,5060,-7.1157
2,5070,-5.7075
2,5080,-6.1364
2,5090,-6.4069
2,5100,-7.1191
2,5110,-8.2672
2,5120,-6.4299
2,5130,-5.739
2,5140,-5.2014
2,5150,-7.2645
2,5160,-5.9402
2,5170,-5.5226
2,5180,-5.9517
2,5190,-6.7711
2,5200,-6.5905
2,5210,-7.2854
2,5220,-8.0129
2,5230,-9.4566
2,5240,-9.0718
2,5250,-8.2549
2,5260,-9.6843
2,5270,-9.5597
2,5280,-8.7478
2,5290,-7.699
2,5300,-9.5147
2,5310,-9.495
2,5320,-10.4103
2,5330,-8.4359
2,5340,-7.7039
2,5350,-7.5556
2,5360,-7.9562
2,5370,-9.7641
2,5380,-10.0588
2,5390,-8.964
2,5400,-7.1753
2,5410,-8.2364
2,5420,-7.1063
2,5430,-7.3251
2,5440,-7.2845
2,5450,-11.3624
2,5460,-12.2533
2,5470,-9.5082
2,5480,-7.6326
2,5490,-9.5268
2,5500,-8.266
2,5510,-8.6457
2,5520,-12.9759
2,5530,-14.8829
2,5540,-15.0978
2,5550,-13.1158
2,5560,-13.0529
2,5570,-13.0233
2,5580,-14.8342
2,5590,-17.4764
2,5600,-18.3409
2,5610,-18.8517
2,5620,-16.1958
2,5630,-14.2613
2,5640,-13.5335
2,5650,-13.0282
2,5660,-9.2182
2,5670,-11.6156
2,5680,-15.0357
2,5690,-13.8879
2,5700,-14.9336
2,5710,-14.5656
2,5720,-12.3645
2,5730,-13.7945
2,5740,-12.5996
2,5750,-13.5481
2,5760,-13.6977
2,5770,-13.5114
2,5780,-14.6854
2,5790,-14.484
2,5800,-9.6861
2,5810,-1.9555
2,5820,-2.3258
2,5830,-3.3531
2,5840,-3.4132
2,5850,-2.3165
2,5860,-2.4779
2,5870,-4.2236
2,5880,-3.4871
2,5890,-2.5228
2,5900,-2571
2,5910,-4.2124
2,5920,-2.6384
2,5930,-2.7266
2,5940,-2.6123
2,5950,-2.7664
2,5960,-2.4664
2,5970,-4.0836
2,5980,-3.9314
2,5990,-2.3762
2,6000,-2.2868
3,70,-6.4842
3,80,-9.4965
3,90,-7.0526
3,100,-4.7902
3,110,-5.0921
3,120,-5.7803
3,130,-5.0426
3,140,-1.8128
3,150,-2.7767
3,160,-1.5289
3,170,-1.303
3,180,-2.0516
3,190,-1.217
3,200,-0.9872
3,210,-1.2974
3,220,-1.0941
3,230,-0.1151
3,240,-2.7264
3,250,-1.1911
3,260,-2.0343
3,270,-0.1062
3,280,-1.5465
3,290,0.0627
3,300,-1.5297
3,310,0.2096
3,320,-0.8561
3,330,-0.3208
3,340,1.0339
3,350,-0.2213
3,360,-0.1174
3,370,-0.1566
3,380,0.9398
3,390,1.4718
3,400,0.1714
3,410,0.1354
3,420,1.58
3,430,1.9378
3,440,1.9366
3,450,0.2777
3,460,-0.0581
3,470,1.2104
3,480,0.4249
3,490,0.3921
3,500,0.5268
3,510,1.3678
3,520,0.8421
3,530,1.5923
3,540,2.8702
3,550,2.4161
3,560,1.0693
3,570,0.8025
3,580,2.7018
3,590,0.5316
3,600,0.9035
3,610,1.7295
3,620,0.8286
3,630,2.3209
3,640,2.3125
3,650,2.2068
3,660,2.7435
3,670,1.8929
3,680,2.4124
3,690,1.5877
3,700,1.3291
3,710,1.4578
3,720,2.5132
3,730,1.9122
3,740,1.0989
3,750,1.948
3,760,2.4728
3,770,2.5034
3,780,2.1606
3,790,2.6425
3,800,1.3329
3,810,1.7106
3,820,1.4714
3,830,1.3321
3,840,1.808
3,850,1.6011
3,860,1.3454
3,870,2.4029
3,880,1.7743
3,890,1.9784
3,900,1.3456
3,910,1.48
3,920,2.7312
3,930,2.258
3,940,1.4815
3,950,1.6806
3,960,2.2841
3,970,1.8466
3,980,1.4642
3,990,2.4527
3,1000,1.5748
3,1010,2.0409
3,1020,3.0776
3,1030,2.8302
3,1040,1.8701
3,1050,2.6597
3,1060,2.0102
3,1070,1.7546
3,1080,2.1898
3,1090,3.3622
3,1100,2.6637
3,1110,1.7181
3,1120,1.4755
3,1130,2.7729
3,1140,1.5943
3,1150,2.8127
3,1160,3.0804
3,1170,2.5574
3,1180,1.5026
3,1190,1.6559
3,1200,1.6741
3,1210,2.4158
3,1220,2.8961
3,1230,1.5636
3,1240,1.9192
3,1250,1.7241
3,1260,2.901
3,1270,2.1524
3,1280,1.8051
3,1290,1.9258
3,1300,1.858
3,1310,4.5022
3,1320,3.5568
3,1330,3.7761
3,1340,3.8113
3,1350,3.6444
3,1360,3.7168
3,1370,4.759
3,1380,4.327
3,1390,4.6899
3,1400,3.4367
3,1410,4.2763
3,1420,4.2173
3,1430,3.6694
3,1440,4.7912
3,1450,3.4837
3,1460,3.488
3,1470,4.1403
3,1480,4.5345
3,1490,4.4963
3,1500,4.3604
3,1510,3.707
3,1520,2.9419
3,1530,3.1638
3,1540,3.6702
3,1550,2.853
3,1560,4.1239
3,1570,3.5619
3,1580,3.0598
3,1590,3.4389
3,1600,3.2188
3,1610,3.025
3,1620,3.1168
3,1630,4.3707
3,1640,3.7784
3,1650,3.0076
3,1660,3.5396
3,1670,2.7717
3,1680,2.3915
3,1690,2.7326
3,1700,2.2137
3,1710,3.515
3,1720,2.7209
3,1730,2.5202
3,1740,2.5526
3,1750,2.9685
3,1760,3.5868
3,1770,2.7362
3,1780,3.4046
3,1790,3.9837
3,1800,3.0533
3,1810,3.3082
3,1820,3.2555
3,1830,2.8746
3,1840,2.3185
3,1850,2.7048
3,1860,2.0515
3,1870,1.8571
3,1880,1.5832
3,1890,1.5436
3,1900,2.3084
3,1910,2.2099
3,1920,2.0115
3,1930,1.591
3,1940,1.7025
3,1950,1.7315
3,1960,2.6975
3,1970,2.0422
3,1980,2.2091
3,1990,2.5183
3,2000,3.0654
3,2010,2.8987
3,2020,2.2188
3,2030,2.1306
3,2040,2.1368
3,2050,2.3961
3,2060,2.2611
3,2070,1.3446
3,2080,1.1927
3,2090,1.3679
3,2100,1.2401
3,2110,1.2001
3,2120,1.508
3,2130,1.3296
3,2140,1.7159
3,2150,1.8512
3,2160,1.9898
3,2170,1.9494
3,2180,2.1412
3,2190,2.5376
3,2200,2.6947
3,2210,2.0663
3,2220,1.8938
3,2230,1.7312
3,2240,1.8833
3,2250,1.155
3,2260,1.2099
3,2270,1.1886
3,2280,0.7648
3,2290,0.8078
3,2300,0.7847
3,2310,0.9395
3,2320,1.2728
3,2330,0.966
3,2340,1.5627
3,2350,1.1987
3,2360,1.5824
3,2370,1.4593
3,2380,1.93
3,2390,1.2218
3,2400,1.1482
3,2410,1.2604
3,2420,1.1047
3,2430,1.3204
3,2440,1.0787
3,2450,0.5478
3,2460,0.6932
3,2470,0.5819
3,2480,0.7929
3,2490,0.5436
3,2500,0.2339
3,2510,1.0821
3,2520,0.5439
3,2530,1.2001
3,2540,0.9529
3,2550,1.4797
3,2560,1.2324
3,2570,1.1251
3,2580,0.969
3,2590,0.928
3,2600,0.7741
3,2610,0.9835
3,2620,0.5413
3,2630,0.6545
3,2640,0.6879
3,2650,0.7937
3,2660,0.2164
3,2670,0.749
3,2680,0.9385
3,2690,0.6141
3,2700,0.2572
3,2710,0.5725
3,2720,0.0455
3,2730,-0.1393
3,2740,-0.3769
3,2750,-0.174
3,2760,-0.9352
3,2770,-1.0911
3,2780,-1.901
3,2790,-1.9375
3,2800,-2.2563
3,2810,-3.2633
3,2820,-3.0644
3,2830,-3.2904
3,2840,-3.4285
3,2850,-3.4403
3,2860,-3.5891
3,2870,-4.2642
3,2880,-4.2186
3,2890,-4.7892
3,2900,-5.5813
3,2910,-7.2172
3,2920,-7.7045
3,2930,-8.9687
3,2940,-8.3798
3,2950,-7.822
3,2960,-6.8801
3,2970,-6.8061
3,2980,-5.6091
3,2990,-5.349
3,3000,-5.187
3,3010,-5.6216
3,3020,-5.1206
3,3030,-5.3253
3,3040,-4.6715
3,3050,-4.4464
3,3060,-4.1058
3,3070,-4.556
3,3080,-3.9957
3,3090,-3.3384
3,3100,-3.34
3,3110,-2.5687
3,3120,-1.9201
3,3130,-2.2131
3,3140,-2.212
3,3150,-1.9074
3,3160,-1.9652
3,3170,-1.8793
3,3180,-2.47
3,3190,-2.9452
3,3200,-2.9823
3,3210,-2.9413
3,3220,-3.3147
3,3230,-3.253
3,3240,-3.4213
3,3250,-3.1558
3,3260,-3.1693
3,3270,-3.3102
3,3280,-3.4868
3,3290,-2.4358
3,3300,-2.4277
3,3310,-1.8989
3,3320,-2.5218
3,3330,-1.6599
3,3340,-2.0416
3,3350,-2.2137
3,3360,-2.1753
3,3370,-2.5361
3,3380,-3.322
3,3390,-3.5239
3,3400,-2.9366
3,3410,-3.3713
3,3420,-3.0885
3,3430,-3.0789
3,3440,-3.2839
3,3450,-3.3404
3,3460,-2.6365
3,3470,-3.3392
3,3480,-3.3514
3,3490,-2.4491
3,3500,-2.6172
3,3510,-3.0703
3,3520,-2.9375
3,3530,-3.2935
3,3540,-3.917
3,3550,-5.0626
3,3560,-5.823
3,3570,-5.6344
3,3580,-5.9401
3,3590,-6.2002
3,3600,-6.1405
3,3610,-7.2604
3,3620,-6.5008
3,3630,-6.7964
3,3640,-6.7814
3,3650,-7.5206
3,3660,-7.1659
3,3670,-6.4797
3,3680,-6.9544
3,3690,-5.8545
3,3700,-5.6416
3,3710,-6.3027
3,3720,-5.3569
3,3730,-6.1581
3,3740,-5.5983
3,3750,-5.6634
3,3760,-6.5227
3,3770,-7.0749
3,3780,-9.2349
3,3790,-9.6159
3,3800,-10.9674
3,3810,-11.3236
3,3820,-11.6336
3,3830,-13.283
3,3840,-13.5229
3,3850,-11.3252
3,3860,-11.468
3,3870,-10.9321
3,3880,-10.1898
3,3890,-9.9262
3,3900,-9.227
3,3910,-8.9493
3,3920,-8.2383
3,3930,-7.8597
3,3940,-7.447
3,3950,-6.8774
3,3960,-6.4582
3,3970,-6.6446
3,3980,-5.7866
3,3990,-5.2744
3,4000,-6.1167
3,4010,1.7578
3,4020,1.7287
3,4030,2.5432
3,4040,2.7004
3,4050,2.6021
3,4060,2.4721
3,4070,2.9203
3,4080,2.5703
3,4090,2.9225
3,4100,2.4478
3,4110,2.7102
3,4120,2.7453
3,4130,1.4964
3,4140,2.2175
3,4150,1.7346
3,4160,2.0401
3,4170,1.5072
3,4180,1.5612
3,4190,1.0427
3,4200,0.47
3,4210,0.83
3,4220,0.6051
3,4230,0.8168
3,4240,0.336
3,4250,0.0693
3,4260,-0.0869
3,4270,-0.0841
3,4280,-1.3661
3,4290,-1.5581
3,4300,-0.7651
3,4310,-1.0705
3,4320,-0.8588
3,4330,-0.804
3,4340,-1.1422
3,4350,-0.914
3,4360,-0.9979
3,4370,-1.7683
3,4380,-0.474
3,4390,-0.4319
3,4400,-0.3472
3,4410,0.5007
3,4420,0.093
3,4430,1.1955
3,4440,1.0812
3,4450,1.844
3,4460,1.5006
3,4470,2.0808
3,4480,1.117
3,4490,1.6342
3,4500,2.0249
3,4510,0.7209
3,4520,1.7296
3,4530,0.6787
3,4540,1.3352
3,4550,1.3519
3,4560,1.0554
3,4570,1.4815
3,4580,1.4703
3,4590,1.3358
3,4600,0.8636
3,4610,0.2231
3,4620,-0.185
3,4630,0.5695
3,4640,0.3364
3,4650,-0.2243
3,4660,-0.7008
3,4670,-0.9842
3,4680,-1.1639
3,4690,-2.484
3,4700,-2.791
3,4710,-1.796
3,4720,-1.9187
3,4730,-2.8167
3,4740,-2.4105
3,4750,-2.0542
3,4760,-2.8257
3,4770,-2.0057
3,4780,-2.6274
3,4790,-1.5119
3,4800,-1.5565
3,4810,-1.9382
3,4820,-0.6799
3,4830,-1.1084
3,4840,-1.2174
3,4850,-0.5399
3,4860,-0.1127
3,4870,0.5508
3,4880,0.2106
3,4890,-0.6146
3,4900,0.3817
3,4910,0.4766
3,4920,0.1817
3,4930,0.1125
3,4940,0.0875
3,4950,0.3904
3,4960,0.3694
3,4970,0.342
3,4980,0.3915
3,4990,-0.6424
3,5000,0.0803
3,5010,0.3924
3,5020,0.075
3,5030,0.3675
3,5040,0.1474
3,5050,-0.4334
3,5060,0.2632
3,5070,-0.8486
3,5080,0.1383
3,5090,-0.625
3,5100,-0.0137
3,5110,-1.5567
3,5120,-0.4772
3,5130,-1.2061
3,5140,-0.7312
3,5150,-0.7779
3,5160,-0.8095
3,5170,-0.8624
3,5180,-0.9155
3,5190,-1.0008
3,5200,-1.0956
3,5210,-1.0748
3,5220,-1.3897
3,5230,-2.6063
3,5240,-2.5553
3,5250,-1.6552
3,5260,-1.9403
3,5270,-1.2804
3,5280,-1.2265
3,5290,-2.5076
3,5300,-1.3221
3,5310,-1.5545
3,5320,-1.0838
3,5330,-1.9552
3,5340,-2.6465
3,5350,-1.5611
3,5360,-2.8011
3,5370,-1.432
3,5380,-1.8939
3,5390,-1.5199
3,5400,-1.7939
3,5410,-1.7859
3,5420,-3.0504
3,5430,-2.0555
3,5440,-2.0825
3,5450,-2.1511
3,5460,-3.825
3,5470,-3.8826
3,5480,-3.9093
3,5490,-2.6341
3,5500,-2.6188
3,5510,-3.3832
3,5520,-3.0696
3,5530,-3.3764
3,5540,-4.0106
3,5550,-3.6663
3,5560,-3.9546
3,5570,-4.3719
3,5580,-5.4533
3,5590,-4.5414
3,5600,-5.5333
3,5610,-5.8335
3,5620,-4.7888
3,5630,-4.386
3,5640,-6.2927
3,5650,-4.3025
3,5660,-5.2191
3,5670,-5.8024
3,5680,-4.0383
3,5690,-4.138
3,5700,-4.0844
3,5710,-5.837
3,5720,-4.511
3,5730,-4.9239
3,5740,-4.9192
3,5750,-7.2385
3,5760,-5.2335
3,5770,-7.9643
3,5780,-8.0935
3,5790,-5.952
3,5800,-6.7348
3,5810,-6.6952
3,5820,-7.9527
3,5830,-8.5946
3,5840,-6.1132
3,5850,-6.5736
3,5860,-6.1269
3,5870,-6.3209
3,5880,-6.707
3,5890,-6.488
3,5900,-6.8932
3,5910,-6.9413
3,5920,-7.0791
3,5930,-8.7144
3,5940,-7.9019
3,5950,-8.1398
3,5960,-12.3251
3,5970,-9.6011
3,5980,-13.4525
3,5990,-10.3727
3,6000,-15.8392
4,70,-10.8731
4,80,-9.1141
4,90,-6.1909
4,100,-3.523
4,110,-4.2517
4,120,-3.5746
4,130,-2.2839
4,140,-1.3274
4,150,-2.9899
4,160,-3.0111
4,170,-1.2481
4,180,-2.2845
4,190,-1.7843
4,200,-0.6579
4,210,-0.6161
4,220,-0.6163
4,230,-3.3473
4,240,-0.0946
4,250,-1.5452
4,260,-0.1771
4,270,0.9284
4,280,1.4844
4,290,1.5376
4,300,0.0698
4,310,-1.9711
4,320,-0.7919
4,330,0.7462
4,340,-1.0749
4,350,1.0804
4,360,1.8406
4,370,1.1052
4,380,-0.3452
4,390,0.506
4,400,1.9836
4,410,0.7031
4,420,2.511
4,430,1.815
4,440,2.0633
4,450,-0.4736
4,460,-1.3031
4,470,1.4089
4,480,0.8707
4,490,1.3758
4,500,1.6503
4,510,3.1273
4,520,1.7799
4,530,0.4798
4,540,2.4047
4,550,0.9168
4,560,0.4331
4,570,0.6761
4,580,2.4321
4,590,1.769
4,600,1.3527
4,610,1.3527
4,620,1.9136
4,630,2.5096
4,640,2.1714
4,650,1.2405
4,660,2.8769
4,670,0.4313
4,680,1.7784
4,690,1.2445
4,700,2.561
4,710,1.9726
4,720,3.031
4,730,1.2247
4,740,2.292
4,750,0.893
4,760,2.9758
4,770,1.7912
4,780,2.6466
4,790,2.4562
4,800,3.2423
4,810,3.058
4,820,1.4177
4,830,2.4465
4,840,3.4817
4,850,2.0098
4,860,3.1964
4,870,2.8973
4,880,2.1747
4,890,1.7441
4,900,1.1133
4,910,0.6886
4,920,0.7686
4,930,-0.7411
4,940,-0.5482
4,950,-0.7239
4,960,-0.9126
4,970,-0.13
4,980,0.0253
4,990,-0.4446
4,1000,-1.6989
4,1010,-1.2194
4,1020,-0.6738
4,1030,-1.31
4,1040,-1.4637
4,1050,0.2171
4,1060,0.0224
4,1070,0.5615
4,1080,0.4932
4,1090,0.4433
4,1100,0.2658
4,1110,-0.8531
4,1120,0.7379
4,1130,0.9736
4,1140,1.1214
4,1150,2.6659
4,1160,0.8734
4,1170,0.7042
4,1180,1.1006
4,1190,1.3322
4,1200,3.0112
4,1210,2.3652
4,1220,1.2315
4,1230,-0.5945
4,1240,-0.1091
4,1250,0.3151
4,1260,1.0079
4,1270,1.8348
4,1280,1.8199
4,1290,1.6583
4,1300,1.9301
4,1310,4.3984
4,1320,3.0524
4,1330,4.4637
4,1340,3.5463
4,1350,4.8105
4,1360,3.6706
4,1370,3.7732
4,1380,3.4861
4,1390,2.8188
4,1400,2.8688
4,1410,3.7263
4,1420,3.5293
4,1430,2.9961
4,1440,3.2278
4,1450,3.1789
4,1460,2.7652
4,1470,0.0746
4,1480,-0.1207
4,1490,1.1025
4,1500,1.4638
4,1510,1.7547
4,1520,0.394
4,1530,-0.6023
4,1540,1.6166
4,1550,1.9134
4,1560,0.4482
4,1570,-0.7771
4,1580,-0.4016
4,1590,0.0783
4,1600,0.1532
4,1610,-0.2729
4,1620,1.2322
4,1630,0.3944
4,1640,1.2758
4,1650,1.6399
4,1660,2.9378
4,1670,2.35
4,1680,2.6115
4,1690,2.4851
4,1700,2.4557
4,1710,1.4665
4,1720,1.0733
4,1730,1.9896
4,1740,2.685
4,1750,2.7144
4,1760,1.7585
4,1770,1.6205
4,1780,0.8465
4,1790,0.2236
4,1800,1.671
4,1810,1.4809
4,1820,1.5746
4,1830,1.5709
4,1840,1.6858
4,1850,0.8173
4,1860,-0.4231
4,1870,0.8896
4,1880,1.114
4,1890,1.1953
4,1900,0.9367
4,1910,1.3137
4,1920,-0.9398
4,1930,-2.572
4,1940,-1.7874
4,1950,0.3961
4,1960,1.9644
4,1970,1.0772
4,1980,1.0992
4,1990,1.2022
4,2000,-0.7148
4,2010,-1.9921
4,2020,-2.1055
4,2030,-0.3007
4,2040,0.6673
4,2050,0.5285
4,2060,0.9382
4,2070,-1.4933
4,2080,-3.3117
4,2090,-2.8359
4,2100,-2.8636
4,2110,-0.7716
4,2120,0.8218
4,2130,0.2894
4,2140,0.5263
4,2150,-1.948
4,2160,-4.0065
4,2170,-2.5207
4,2180,0.8209
4,2190,0.7212
4,2200,-0.2777
4,2210,-0.083
4,2220,-1.6526
4,2230,-4.234
4,2240,-3.491
4,2250,-1.8542
4,2260,-0.0871
4,2270,-1.0649
4,2280,-0.0314
4,2290,-0.7491
4,2300,-3.489
4,2310,-3.3548
4,2320,-3.4648
4,2330,-0.4487
4,2340,-0.0275
4,2350,-1.5432
4,2360,-0.3312
4,2370,-2.5336
4,2380,-4.0095
4,2390,-3.1599
4,2400,-1.9504
4,2410,-0.7907
4,2420,-1.6773
4,2430,-1.809
4,2440,-1.4118
4,2450,-2.0756
4,2460,-3.0611
4,2470,-2.0514
4,2480,-2.0959
4,2490,-1.7017
4,2500,-2.3321
4,2510,-0.7179
4,2520,-2.0826
4,2530,-4.288
4,2540,-4.8274
4,2550,-3.0908
4,2560,-2.6371
4,2570,-3.1908
4,2580,-2.4598
4,2590,-1.8816
4,2600,-2.471
4,2610,-2.6012
4,2620,-2.1643
4,2630,-2.542
4,2640,-3.1163
4,2650,-1.6159
4,2660,-1.2086
4,2670,-1.6898
4,2680,-1.2178
4,2690,-1.392
4,2700,-2.9277
4,2710,-3.4927
4,2720,-2.9494
4,2730,-1.4968
4,2740,-1.6296
4,2750,-2.3895
4,2760,-1.4548
4,2770,-2.8171
4,2780,-3.2653
4,2790,-3.1422
4,2800,-3.2165
4,2810,-3.5095
4,2820,-4.8256
4,2830,-5.0107
4,2840,-5.5118
4,2850,-5.2648
4,2860,-3.567
4,2870,-3.8178
4,2880,-4.9616
4,2890,-5.1494
4,2900,-4.4783
4,2910,-3.9972
4,2920,-5.9593
4,2930,-7.0611
4,2940,-9.6409
4,2950,-10.2025
4,2960,-10.6692
4,2970,-8.3804
4,2980,-7.328
4,2990,-6.5302
4,3000,-7.5949
4,3010,-8.7986
4,3020,-8.2502
4,3030,-7.148
4,3040,-4.961
4,3050,-4.5954
4,3060,-5.1641
4,3070,-5.5043
4,3080,-6.8311
4,3090,-5.7579
4,3100,-5.2192
4,3110,-3.2184
4,3120,-3.6938
4,3130,-4.0292
4,3140,-4.2313
4,3150,-4.3387
4,3160,-5.1196
4,3170,-3.2732
4,3180,-3.4798
4,3190,-3.7354
4,3200,-3.0119
4,3210,-3.1224
4,3220,-4.0823
4,3230,-4.301
4,3240,-3.1573
4,3250,-3.0077
4,3260,-3.2247
4,3270,-3.723
4,3280,-3.2798
4,3290,-4.7548
4,3300,-4.9874
4,3310,-4.2249
4,3320,-4.2171
4,3330,-4.1998
4,3340,-4.3659
4,3350,-4.0424
4,3360,-5.0318
4,3370,-4.3127
4,3380,-5.8047
4,3390,-5.6776
4,3400,-6.152
4,3410,-6.0141
4,3420,-5.3723
4,3430,-4.9457
4,3440,-6.1957
4,3450,-5.6395
4,3460,-6.7049
4,3470,-7.4698
4,3480,-6.5348
4,3490,-6.7467
4,3500,-6.905
4,3510,-6.3041
4,3520,-7.5806
4,3530,-10.2913
4,3540,-10.5296
4,3550,-10.268
4,3560,-8.3444
4,3570,-8.4913
4,3580,-10.5254
4,3590,-12.3996
4,3600,-12.8783
4,3610,-14.0171
